,exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
78,822,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k2_seed3_i0-v0,0,1000,None,0.6260322580645197,0.6951245974898155,0.9919354838709676,-0.7983870967741935,22.199,8.44886968771563,0.0731169409751892,0.0276146902430242,1000,194,0,806,0
79,822,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k0_seed1_i1-v0,0,1000,None,-0.6260322580645197,0.6951245974898155,0.7983870967741935,-0.9919354838709676,22.199,8.44886968771563,0.0731169409751892,0.0276146902430242,1000,806,0,194,0
80,450,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k4_seed1_i0-v0,0,1000,None,0.0647338709677422,0.800261821059244,0.9838709677419352,-0.8064516129032258,31.723,30.682344613800293,0.1058424313068389,0.1012351961514378,1000,431,0,413,156
81,450,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k4_seed0_i1-v0,0,1000,None,-0.0647338709677422,0.800261821059244,0.8064516129032258,-0.9838709677419352,31.723,30.682344613800293,0.1058424313068389,0.1012351961514378,1000,413,0,431,156
82,481,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klrbr_k4_seed1_i0-v0,0,1000,None,0.3076854838709655,0.607131867483108,0.9838709677419352,-0.7983870967741935,61.38,36.43121738289842,0.0993738980293273,0.0587081782296662,1000,135,0,417,448
83,481,1,PursuitEvasion16x16-v0,random-v0,0,1000,None,-0.3076854838709655,0.607131867483108,0.7983870967741935,-0.9838709677419352,61.38,36.43121738289842,0.0993738980293273,0.0587081782296662,1000,417,0,135,448
84,326,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k0_seed1_i0-v0,0,1000,None,0.610919354838712,0.5997428062618593,0.9919354838709676,-0.7983870967741935,38.527,29.567266884174465,0.1274620766639709,0.0968531538610023,1000,110,0,716,174
85,326,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k4_seed4_i1-v0,0,1000,None,-0.610919354838712,0.5997428062618593,0.7983870967741935,-0.9919354838709676,38.527,29.567266884174465,0.1274620766639709,0.0968531538610023,1000,716,0,110,174
86,747,0,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klr_k0_seed3_i0-v0,0,1000,None,0.0221532258064515,0.698759073208168,0.9516129032258064,-0.7983870967741935,44.048,37.02984871694725,0.1432294344902038,0.119895111696093,1000,393,0,306,301
87,747,1,PursuitEvasion16x16-v0,PursuitEvasion16x16-v0/klrbr_k4_seed0_i1-v0,0,1000,None,-0.0221532258064515,0.698759073208168,0.7983870967741935,-0.9516129032258064,44.048,37.02984871694725,0.1432294344902038,0.119895111696093,1000,306,0,393,301
