exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
33,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9699999999999996,0.1042965856477457,1.0,0.0,22.875,11.355675893578509,0.1879868140220642,0.0989265339052019,1000,0,0,917,83
33,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9699999999999996,0.1042965856477457,1.0,0.0,22.875,11.355675893578509,0.1879868140220642,0.0989265339052019,1000,0,0,917,83
33,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9699999999999996,0.1042965856477457,1.0,0.0,22.875,11.355675893578509,0.1879868140220642,0.0989265339052019,1000,0,0,917,83
33,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9699999999999996,0.1042965856477457,1.0,0.0,22.875,11.355675893578509,0.1879868140220642,0.0989265339052019,1000,0,0,917,83
22,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9783333333333324,0.089922806401442,1.0,0.0,20.745,10.855964950201342,0.2040215134620666,0.1127536678025453,1000,0,0,940,60
22,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9783333333333324,0.089922806401442,1.0,0.0,20.745,10.855964950201342,0.2040215134620666,0.1127536678025453,1000,0,0,940,60
22,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9783333333333324,0.089922806401442,1.0,0.0,20.745,10.855964950201342,0.2040215134620666,0.1127536678025453,1000,0,0,940,60
22,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9783333333333324,0.089922806401442,1.0,0.0,20.745,10.855964950201342,0.2040215134620666,0.1127536678025453,1000,0,0,940,60
9,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.7579999999999983,0.2693457092866191,1.0,0.0,40.617,12.215740296846525,0.2048250329494476,0.0702274412518853,1000,0,0,473,527
9,1,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.7579999999999983,0.2693457092866191,1.0,0.0,40.617,12.215740296846525,0.2048250329494476,0.0702274412518853,1000,0,0,473,527
9,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.7579999999999983,0.2693457092866191,1.0,0.0,40.617,12.215740296846525,0.2048250329494476,0.0702274412518853,1000,0,0,473,527
9,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.7579999999999983,0.2693457092866191,1.0,0.0,40.617,12.215740296846525,0.2048250329494476,0.0702274412518853,1000,0,0,473,527
15,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.9219999999999984,0.1650737209047325,1.0,0.0,29.614,13.464137699830614,0.2244578683376312,0.1087804363814899,1000,0,0,797,203
15,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9219999999999984,0.1650737209047325,1.0,0.0,29.614,13.464137699830614,0.2244578683376312,0.1087804363814899,1000,0,0,797,203
15,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9219999999999984,0.1650737209047325,1.0,0.0,29.614,13.464137699830614,0.2244578683376312,0.1087804363814899,1000,0,0,797,203
15,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9219999999999984,0.1650737209047325,1.0,0.0,29.614,13.464137699830614,0.2244578683376312,0.1087804363814899,1000,0,0,797,203
5,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.7193333333333315,0.2942100534576532,1.0,0.0,42.067,11.264657606869372,0.2122168369293212,0.0657065950061871,1000,0,0,429,571
5,1,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.7193333333333315,0.2942100534576532,1.0,0.0,42.067,11.264657606869372,0.2122168369293212,0.0657065950061871,1000,0,0,429,571
5,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.7193333333333315,0.2942100534576532,1.0,0.0,42.067,11.264657606869372,0.2122168369293212,0.0657065950061871,1000,0,0,429,571
5,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.7193333333333315,0.2942100534576532,1.0,0.0,42.067,11.264657606869372,0.2122168369293212,0.0657065950061871,1000,0,0,429,571
1,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.3393333333333332,0.3126368144953152,1.0,0.0,48.916,4.617244199736462,0.137357462644577,0.0237452375606249,1000,0,0,77,923
1,1,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.3393333333333332,0.3126368144953152,1.0,0.0,48.916,4.617244199736462,0.137357462644577,0.0237452375606249,1000,0,0,77,923
1,2,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.3393333333333332,0.3126368144953152,1.0,0.0,48.916,4.617244199736462,0.137357462644577,0.0237452375606249,1000,0,0,77,923
1,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.3393333333333332,0.3126368144953152,1.0,0.0,48.916,4.617244199736462,0.137357462644577,0.0237452375606249,1000,0,0,77,923
20,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9803333333333328,0.0813217204824291,1.0,0.3333333333333333,19.323,10.329311254870772,0.1884356577396392,0.1060594339504104,1000,0,0,943,57
20,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9803333333333328,0.0813217204824291,1.0,0.3333333333333333,19.323,10.329311254870772,0.1884356577396392,0.1060594339504104,1000,0,0,943,57
20,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9803333333333328,0.0813217204824291,1.0,0.3333333333333333,19.323,10.329311254870772,0.1884356577396392,0.1060594339504104,1000,0,0,943,57
20,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9803333333333328,0.0813217204824291,1.0,0.3333333333333333,19.323,10.329311254870772,0.1884356577396392,0.1060594339504104,1000,0,0,943,57
34,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9826666666666658,0.0825267633356993,1.0,0.3333333333333333,19.492,9.723164916836492,0.1563654429912567,0.0790204178446843,1000,0,0,954,46
34,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9826666666666658,0.0825267633356993,1.0,0.3333333333333333,19.492,9.723164916836492,0.1563654429912567,0.0790204178446843,1000,0,0,954,46
34,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9826666666666658,0.0825267633356993,1.0,0.3333333333333333,19.492,9.723164916836492,0.1563654429912567,0.0790204178446843,1000,0,0,954,46
34,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9826666666666658,0.0825267633356993,1.0,0.3333333333333333,19.492,9.723164916836492,0.1563654429912567,0.0790204178446843,1000,0,0,954,46
19,0,PredatorPrey10x10-P4-p3-s2-coop-v0,random-v0,0,1000,None,0.9496666666666652,0.1300423008101608,1.0,0.0,27.047,12.674572616068756,0.197643725156784,0.0992589342222697,1000,0,0,860,140
19,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9496666666666652,0.1300423008101608,1.0,0.0,27.047,12.674572616068756,0.197643725156784,0.0992589342222697,1000,0,0,860,140
19,2,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9496666666666652,0.1300423008101608,1.0,0.0,27.047,12.674572616068756,0.197643725156784,0.0992589342222697,1000,0,0,860,140
19,3,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed2-v0,0,1000,None,0.9496666666666652,0.1300423008101608,1.0,0.0,27.047,12.674572616068756,0.197643725156784,0.0992589342222697,1000,0,0,860,140
27,0,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed0-v0,0,1000,None,0.9579999999999989,0.1202423478738749,1.0,0.3333333333333333,25.419,12.355057223663517,0.2459168138504028,0.1259640315781073,1000,0,0,884,116
27,1,PredatorPrey10x10-P4-p3-s2-coop-v0,PredatorPrey10x10-P4-p3-s2-coop-v0/sp_seed1-v0,0,1000,None,0.9579999999999989,0.1202423478738749,1.0,0.3333333333333333,25.419,12.355057223663517,0.2459168138504028,0.1259640315781073,1000,0,0,884,116
