,exp_id,agent_id,env_name,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
1281,385,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed4_i1-v0,0,2,None,0.8805309734513275,0.0044247787610619,0.8849557522123894,0.8761061946902655,5.0,0.0,0.0116620063781738,0.0004653930664062,2,0,0,2,0
1282,871,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed3_i0-v0,0,2,None,0.9646017699115044,0.0,0.9646017699115044,0.9646017699115044,12.5,1.5,0.029976487159729,0.0050240755081176,2,0,0,2,0
1283,871,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed1_i1-v0,0,2,None,-0.9646017699115044,0.0,-0.9646017699115044,-0.9646017699115044,12.5,1.5,0.029976487159729,0.0050240755081176,2,2,0,0,0
1284,658,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed2_i0-v0,0,2,None,0.9778761061946902,0.0132743362831858,0.991150442477876,0.9646017699115044,11.5,0.5,0.0277142524719238,0.0019435882568359,2,0,0,2,0
1285,658,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed1_i1-v0,0,2,None,-0.9778761061946902,0.0132743362831858,-0.9646017699115044,-0.991150442477876,11.5,0.5,0.0277142524719238,0.0019435882568359,2,2,0,0,0
1286,635,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed2_i0-v0,0,2,None,0.9823008849557522,0.0088495575221239,0.991150442477876,0.9734513274336284,16.0,0.0,0.0368897914886474,0.0001404285430908,2,0,0,2,0
1287,635,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed3_i1-v0,0,2,None,-0.9823008849557522,0.0088495575221239,-0.9734513274336284,-0.991150442477876,16.0,0.0,0.0368897914886474,0.0001404285430908,2,2,0,0,0
1288,831,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed3_i0-v0,0,2,None,-0.8362831858407079,0.0044247787610619,-0.831858407079646,-0.8407079646017699,6.0,1.0,0.0161484479904174,0.0043267011642456,2,2,0,0,0
1289,831,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed0_i1-v0,0,2,None,0.8362831858407079,0.0044247787610619,0.8407079646017699,0.831858407079646,6.0,1.0,0.0161484479904174,0.0043267011642456,2,0,0,2,0
1290,693,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed3_i0-v0,0,2,None,-0.8495575221238938,0.0176991150442478,-0.831858407079646,-0.8672566371681416,5.5,1.5,0.0120778083801269,0.0032422542572021,2,2,0,0,0
1291,693,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed1_i1-v0,0,2,None,0.8495575221238938,0.0176991150442478,0.8672566371681416,0.831858407079646,5.5,1.5,0.0120778083801269,0.0032422542572021,2,0,0,2,0
1292,982,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed4_i0-v0,0,2,None,-0.8628318584070797,0.0044247787610619,-0.8584070796460177,-0.8672566371681416,3.0,1.0,0.0089486837387084,0.0019172430038452,2,2,0,0,0
1293,982,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed1_i1-v0,0,2,None,0.8628318584070797,0.0044247787610619,0.8672566371681416,0.8584070796460177,3.0,1.0,0.0089486837387084,0.0019172430038452,2,0,0,2,0
1294,374,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed1_i0-v0,0,2,None,0.9778761061946902,0.0132743362831858,0.991150442477876,0.9646017699115044,15.5,0.5,0.0368824005126953,0.0021123886108398,2,0,0,2,0
1295,374,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed2_i1-v0,0,2,None,-0.9778761061946902,0.0132743362831858,-0.9646017699115044,-0.991150442477876,15.5,0.5,0.0368824005126953,0.0021123886108398,2,2,0,0,0
1296,463,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed1_i0-v0,0,2,None,-0.8584070796460177,0.0,-0.8584070796460177,-0.8584070796460177,7.0,2.0,0.0176877975463867,0.003366470336914,2,2,0,0,0
1297,463,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed0_i1-v0,0,2,None,0.8584070796460177,0.0,0.8584070796460177,0.8584070796460177,7.0,2.0,0.0176877975463867,0.003366470336914,2,0,0,2,0
1298,198,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed0_i0-v0,0,2,None,-0.831858407079646,0.0088495575221239,-0.8230088495575221,-0.8407079646017699,6.0,1.0,0.0163660049438476,0.0015254020690917,2,2,0,0,0
1299,198,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed2_i1-v0,0,2,None,0.831858407079646,0.0088495575221239,0.8407079646017699,0.8230088495575221,6.0,1.0,0.0163660049438476,0.0015254020690917,2,0,0,2,0
1300,79,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i0-v0,0,2,None,0.991150442477876,0.0,0.991150442477876,0.991150442477876,13.0,0.0,0.031649112701416,0.0004475116729736,2,0,0,2,0
1301,79,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed1_i1-v0,0,2,None,-0.991150442477876,0.0,-0.991150442477876,-0.991150442477876,13.0,0.0,0.031649112701416,0.0004475116729736,2,2,0,0,0
1302,830,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed3_i0-v0,0,2,None,-0.8407079646017699,0.0,-0.8407079646017699,-0.8407079646017699,5.0,0.0,0.0124869346618652,0.0005469322204589,2,2,0,0,0
1303,830,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i1-v0,0,2,None,0.8407079646017699,0.0,0.8407079646017699,0.8407079646017699,5.0,0.0,0.0124869346618652,0.0005469322204589,2,0,0,2,0
1304,744,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed3_i0-v0,0,2,None,-0.8230088495575221,0.0088495575221239,-0.8141592920353982,-0.831858407079646,9.5,1.5,0.0229023694992065,0.0036834478378295,2,2,0,0,0
1305,744,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed3_i1-v0,0,2,None,0.8230088495575221,0.0088495575221239,0.831858407079646,0.8141592920353982,9.5,1.5,0.0229023694992065,0.0036834478378295,2,0,0,2,0
1306,1000,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed4_i0-v0,0,2,None,-0.8672566371681416,0.0088495575221239,-0.8584070796460177,-0.8761061946902655,4.0,0.0,0.0112402439117431,0.0007352828979492,2,2,0,0,0
1307,1000,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed4_i1-v0,0,2,None,0.8672566371681416,0.0088495575221239,0.8761061946902655,0.8584070796460177,4.0,0.0,0.0112402439117431,0.0007352828979492,2,0,0,2,0
1308,619,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed2_i0-v0,0,2,None,0.9690265486725664,0.0044247787610619,0.9734513274336284,0.9646017699115044,13.0,3.0,0.0299996137619018,0.0070935487747192,2,0,0,2,0
1309,619,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed1_i1-v0,0,2,None,-0.9690265486725664,0.0044247787610619,-0.9646017699115044,-0.9734513274336284,13.0,3.0,0.0299996137619018,0.0070935487747192,2,2,0,0,0
1310,444,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed1_i0-v0,0,2,None,0.0707964601769911,0.9203539823008848,0.991150442477876,-0.8495575221238938,10.5,1.5,0.0252511501312255,0.0043325424194335,2,1,0,1,0
1311,444,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed1_i1-v0,0,2,None,-0.0707964601769911,0.9203539823008848,0.8495575221238938,-0.991150442477876,10.5,1.5,0.0252511501312255,0.0043325424194335,2,1,0,1,0
1312,37,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed0_i0-v0,0,2,None,-0.8672566371681416,0.0,-0.8672566371681416,-0.8672566371681416,7.5,3.5,0.0174129009246826,0.0078308582305908,2,2,0,0,0
1313,37,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed0_i1-v0,0,2,None,0.8672566371681416,0.0,0.8672566371681416,0.8672566371681416,7.5,3.5,0.0174129009246826,0.0078308582305908,2,0,0,2,0
1314,110,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed0_i0-v0,0,2,None,0.9690265486725664,0.0044247787610619,0.9734513274336284,0.9646017699115044,14.5,0.5,0.0339294672012329,0.0012253522872924,2,0,0,2,0
1315,110,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i1-v0,0,2,None,-0.9690265486725664,0.0044247787610619,-0.9646017699115044,-0.9734513274336284,14.5,0.5,0.0339294672012329,0.0012253522872924,2,2,0,0,0
1316,644,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed2_i0-v0,0,2,None,0.0530973451327433,0.9380530973451328,0.991150442477876,-0.8849557522123894,9.5,3.5,0.0227298736572265,0.0082738399505615,2,1,0,1,0
1317,644,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed1_i1-v0,0,2,None,-0.0530973451327433,0.9380530973451328,0.8849557522123894,-0.991150442477876,9.5,3.5,0.0227298736572265,0.0082738399505615,2,1,0,1,0
1318,1207,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed2_i0-v0,0,2,None,0.0442477876106194,0.9203539823008848,0.9646017699115044,-0.8761061946902655,8.0,3.0,0.0190640687942504,0.0078929662704467,2,1,0,1,0
1319,1207,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed3_i1-v0,0,2,None,-0.0442477876106194,0.9203539823008848,0.8761061946902655,-0.9646017699115044,8.0,3.0,0.0190640687942504,0.0078929662704467,2,1,0,1,0
1320,1222,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed2_i0-v0,0,2,None,0.9734513274336284,0.0,0.9734513274336284,0.9734513274336284,15.5,4.5,0.0357390642166137,0.0092183351516723,2,0,0,2,0
1321,1222,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed3_i1-v0,0,2,None,-0.9734513274336284,0.0,-0.9734513274336284,-0.9734513274336284,15.5,4.5,0.0357390642166137,0.0092183351516723,2,2,0,0,0
1322,1118,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed0_i0-v0,0,2,None,-0.8539823008849557,0.0221238938053097,-0.831858407079646,-0.8761061946902655,6.5,0.5,0.0151517391204833,8.797645568847656e-05,2,2,0,0,0
1323,1118,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i1-v0,0,2,None,0.8539823008849557,0.0221238938053097,0.8761061946902655,0.831858407079646,6.5,0.5,0.0151517391204833,8.797645568847656e-05,2,0,0,2,0
1324,1111,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed4_i0-v0,0,2,None,0.0663716814159292,0.9070796460176992,0.9734513274336284,-0.8407079646017699,11.0,2.0,0.0263813734054565,0.0037552118301391,2,1,0,1,0
1325,1111,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed0_i1-v0,0,2,None,-0.0663716814159292,0.9070796460176992,0.8407079646017699,-0.9734513274336284,11.0,2.0,0.0263813734054565,0.0037552118301391,2,1,0,1,0
1326,474,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed2_i0-v0,0,2,None,-0.8451327433628318,0.0044247787610619,-0.8407079646017699,-0.8495575221238938,13.5,9.5,0.0299943685531616,0.021288514137268,2,2,0,0,0
1327,474,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed0_i1-v0,0,2,None,0.8451327433628318,0.0044247787610619,0.8495575221238938,0.8407079646017699,13.5,9.5,0.0299943685531616,0.021288514137268,2,0,0,2,0
1328,804,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed3_i0-v0,0,2,None,-0.8716814159292036,0.0044247787610619,-0.8672566371681416,-0.8761061946902655,4.5,2.5,0.0108959674835205,0.0058226585388183,2,2,0,0,0
1329,804,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed1_i1-v0,0,2,None,0.8716814159292036,0.0044247787610619,0.8761061946902655,0.8672566371681416,4.5,2.5,0.0108959674835205,0.0058226585388183,2,0,0,2,0
1330,917,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed4_i0-v0,0,2,None,0.0663716814159292,0.8982300884955752,0.9646017699115044,-0.831858407079646,29.5,18.5,0.0683661699295044,0.042575716972351,2,1,0,1,0
1331,917,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed2_i1-v0,0,2,None,-0.0663716814159292,0.8982300884955752,0.831858407079646,-0.9646017699115044,29.5,18.5,0.0683661699295044,0.042575716972351,2,1,0,1,0
1332,902,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed4_i0-v0,0,2,None,-0.831858407079646,0.0,-0.831858407079646,-0.831858407079646,7.0,0.0,0.0163798332214355,0.0007133483886718,2,2,0,0,0
1333,902,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i1-v0,0,2,None,0.831858407079646,0.0,0.831858407079646,0.831858407079646,7.0,0.0,0.0163798332214355,0.0007133483886718,2,0,0,2,0
1334,936,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed4_i0-v0,0,2,None,0.0398230088495574,0.9247787610619468,0.9646017699115044,-0.8849557522123894,5.5,3.5,0.0074872970581054,0.0047016143798828,2,1,0,1,0
1335,936,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/shortestpath-v0,0,2,None,-0.0398230088495574,0.9247787610619468,0.8849557522123894,-0.9646017699115044,5.5,3.5,0.0074872970581054,0.0047016143798828,2,1,0,1,0
1336,281,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed1_i0-v0,0,2,None,0.0442477876106194,0.9203539823008848,0.9646017699115044,-0.8761061946902655,5.5,3.5,0.0128087997436523,0.0076103210449218,2,1,0,1,0
1337,281,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed4_i1-v0,0,2,None,-0.0442477876106194,0.9203539823008848,0.8761061946902655,-0.9646017699115044,5.5,3.5,0.0128087997436523,0.0076103210449218,2,1,0,1,0
1338,153,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed0_i0-v0,0,2,None,0.0530973451327433,0.9203539823008848,0.9734513274336284,-0.8672566371681416,9.5,6.5,0.0220378637313842,0.0149604082107543,2,1,0,1,0
1339,153,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed1_i1-v0,0,2,None,-0.0530973451327433,0.9203539823008848,0.8672566371681416,-0.9734513274336284,9.5,6.5,0.0220378637313842,0.0149604082107543,2,1,0,1,0
1340,599,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed2_i0-v0,0,2,None,-0.8716814159292036,0.0132743362831858,-0.8584070796460177,-0.8849557522123894,4.0,0.0,0.0092681646347045,0.0001894235610961,2,2,0,0,0
1341,599,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed3_i1-v0,0,2,None,0.8716814159292036,0.0132743362831858,0.8849557522123894,0.8584070796460177,4.0,0.0,0.0092681646347045,0.0001894235610961,2,0,0,2,0
1342,874,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed3_i0-v0,0,2,None,0.986725663716814,0.0044247787610619,0.991150442477876,0.9823008849557522,16.5,2.5,0.0376776456832885,0.0053569078445434,2,0,0,2,0
1343,874,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed1_i1-v0,0,2,None,-0.986725663716814,0.0044247787610619,-0.9823008849557522,-0.991150442477876,16.5,2.5,0.0376776456832885,0.0053569078445434,2,2,0,0,0
1344,1281,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed4_i0-v0,0,2,None,-0.415929203539823,0.4424778761061947,0.0265486725663717,-0.8584070796460177,28.0,22.0,0.0673924684524536,0.053040862083435,2,1,0,0,1
1345,1281,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed3_i1-v0,0,2,None,0.415929203539823,0.4424778761061947,0.8584070796460177,-0.0265486725663717,28.0,22.0,0.0673924684524536,0.053040862083435,2,0,0,1,1
1346,67,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed0_i0-v0,0,2,None,-0.8672566371681416,0.0,-0.8672566371681416,-0.8672566371681416,6.0,4.0,0.0188626050949096,0.0117024183273315,2,2,0,0,0
1347,67,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed0_i1-v0,0,2,None,0.8672566371681416,0.0,0.8672566371681416,0.8672566371681416,6.0,4.0,0.0188626050949096,0.0117024183273315,2,0,0,2,0
1348,626,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed2_i0-v0,0,2,None,-0.8451327433628318,0.0044247787610619,-0.8407079646017699,-0.8495575221238938,5.5,1.5,0.0122379064559936,0.0037206411361694,2,2,0,0,0
1349,626,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed2_i1-v0,0,2,None,0.8451327433628318,0.0044247787610619,0.8495575221238938,0.8407079646017699,5.5,1.5,0.0122379064559936,0.0037206411361694,2,0,0,2,0
1350,1046,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed4_i0-v0,0,2,None,-0.8628318584070797,0.0132743362831858,-0.8495575221238938,-0.8761061946902655,3.5,0.5,0.011669635772705,0.0016813278198242,2,2,0,0,0
1351,1046,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i1-v0,0,2,None,0.8628318584070797,0.0132743362831858,0.8761061946902655,0.8495575221238938,3.5,0.5,0.011669635772705,0.0016813278198242,2,0,0,2,0
1352,316,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed1_i0-v0,0,2,None,0.9823008849557522,0.0,0.9823008849557522,0.9823008849557522,11.0,0.0,0.0255944728851318,0.0005388259887695,2,0,0,2,0
1353,316,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed4_i1-v0,0,2,None,-0.9823008849557522,0.0,-0.9823008849557522,-0.9823008849557522,11.0,0.0,0.0255944728851318,0.0005388259887695,2,2,0,0,0
1354,633,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed2_i0-v0,0,2,None,-0.8628318584070797,0.0221238938053097,-0.8407079646017699,-0.8849557522123894,6.5,0.5,0.0160845518112182,0.001043677330017,2,2,0,0,0
1355,633,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed3_i1-v0,0,2,None,0.8628318584070797,0.0221238938053097,0.8849557522123894,0.8407079646017699,6.5,0.5,0.0160845518112182,0.001043677330017,2,0,0,2,0
1356,1168,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed1_i0-v0,0,2,None,0.0486725663716813,0.915929203539823,0.9646017699115044,-0.8672566371681416,19.5,9.5,0.0457271337509155,0.0223616361618042,2,1,0,1,0
1357,1168,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed2_i1-v0,0,2,None,-0.0486725663716813,0.915929203539823,0.8672566371681416,-0.9646017699115044,19.5,9.5,0.0457271337509155,0.0223616361618042,2,1,0,1,0
1358,971,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed4_i0-v0,0,2,None,0.0530973451327433,0.911504424778761,0.9646017699115044,-0.8584070796460177,7.0,3.0,0.0189967155456542,0.0092103481292724,2,1,0,1,0
1359,971,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed4_i1-v0,0,2,None,-0.0530973451327433,0.911504424778761,0.8584070796460177,-0.9646017699115044,7.0,3.0,0.0189967155456542,0.0092103481292724,2,1,0,1,0
1360,423,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed1_i0-v0,0,2,None,0.0707964601769911,0.9026548672566372,0.9734513274336284,-0.831858407079646,11.5,2.5,0.0393306016921997,0.008985161781311,2,1,0,1,0
1361,423,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed4_i1-v0,0,2,None,-0.0707964601769911,0.9026548672566372,0.831858407079646,-0.9734513274336284,11.5,2.5,0.0393306016921997,0.008985161781311,2,1,0,1,0
1362,405,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed1_i0-v0,0,2,None,0.0398230088495574,0.9247787610619468,0.9646017699115044,-0.8849557522123894,16.5,9.5,0.0369442701339721,0.02082359790802,2,1,0,1,0
1363,405,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed1_i1-v0,0,2,None,-0.0398230088495574,0.9247787610619468,0.8849557522123894,-0.9646017699115044,16.5,9.5,0.0369442701339721,0.02082359790802,2,1,0,1,0
1364,597,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed2_i0-v0,0,2,None,0.9734513274336284,0.0,0.9734513274336284,0.9734513274336284,13.0,3.0,0.0301054716110229,0.0075422525405883,2,0,0,2,0
1365,597,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed3_i1-v0,0,2,None,-0.9734513274336284,0.0,-0.9734513274336284,-0.9734513274336284,13.0,3.0,0.0301054716110229,0.0075422525405883,2,2,0,0,0
1366,1268,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed4_i0-v0,0,2,None,0.0575221238938052,0.9247787610619468,0.9823008849557522,-0.8672566371681416,19.5,13.5,0.0449216365814209,0.0300343036651611,2,1,0,1,0
1367,1268,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed1_i1-v0,0,2,None,-0.0575221238938052,0.9247787610619468,0.8672566371681416,-0.9823008849557522,19.5,13.5,0.0449216365814209,0.0300343036651611,2,1,0,1,0
1368,338,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed1_i0-v0,0,2,None,0.9690265486725664,0.0044247787610619,0.9734513274336284,0.9646017699115044,11.5,0.5,0.0261805057525634,0.0008091926574707,2,0,0,2,0
1369,338,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed2_i1-v0,0,2,None,-0.9690265486725664,0.0044247787610619,-0.9646017699115044,-0.9734513274336284,11.5,0.5,0.0261805057525634,0.0008091926574707,2,2,0,0,0
1370,891,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed3_i0-v0,0,2,None,0.9734513274336284,0.0,0.9734513274336284,0.9734513274336284,15.0,0.0,0.0357592105865478,0.0010664463043212,2,0,0,2,0
1371,891,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed4_i1-v0,0,2,None,-0.9734513274336284,0.0,-0.9734513274336284,-0.9734513274336284,15.0,0.0,0.0357592105865478,0.0010664463043212,2,2,0,0,0
1372,1154,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed1_i0-v0,0,2,None,0.0663716814159292,0.8982300884955752,0.9646017699115044,-0.831858407079646,9.0,1.0,0.0257422924041748,0.00358247756958,2,1,0,1,0
1373,1154,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed0_i1-v0,0,2,None,-0.0663716814159292,0.8982300884955752,0.831858407079646,-0.9646017699115044,9.0,1.0,0.0257422924041748,0.00358247756958,2,1,0,1,0
1374,529,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed2_i0-v0,0,2,None,0.0442477876106194,0.9203539823008848,0.9646017699115044,-0.8761061946902655,24.0,18.0,0.0575194358825683,0.0428168773651123,2,1,0,1,0
1375,529,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed4_i1-v0,0,2,None,-0.0442477876106194,0.9203539823008848,0.8761061946902655,-0.9646017699115044,24.0,18.0,0.0575194358825683,0.0428168773651123,2,1,0,1,0
1376,1072,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k4_seed4_i0-v0,0,2,None,0.9734513274336284,0.0088495575221239,0.9823008849557522,0.9646017699115044,24.0,11.0,0.056612491607666,0.0272567272186279,2,0,0,2,0
1377,1072,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed4_i1-v0,0,2,None,-0.9734513274336284,0.0088495575221239,-0.9646017699115044,-0.9823008849557522,24.0,11.0,0.056612491607666,0.0272567272186279,2,2,0,0,0
1378,120,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed0_i0-v0,0,2,None,-0.8539823008849557,0.0132743362831858,-0.8407079646017699,-0.8672566371681416,3.5,1.5,0.008186936378479,0.003013253211975,2,2,0,0,0
1379,120,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klrbr_k4_seed1_i1-v0,0,2,None,0.8539823008849557,0.0132743362831858,0.8672566371681416,0.8407079646017699,3.5,1.5,0.008186936378479,0.003013253211975,2,0,0,2,0
1380,1251,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed3_i0-v0,0,2,None,0.9734513274336284,0.0,0.9734513274336284,0.9734513274336284,12.5,0.5,0.0310912132263183,0.0008902549743652,2,0,0,2,0
1381,1251,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k2_seed4_i1-v0,0,2,None,-0.9734513274336284,0.0,-0.9734513274336284,-0.9734513274336284,12.5,0.5,0.0310912132263183,0.0008902549743652,2,2,0,0,0
1382,601,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k3_seed2_i0-v0,0,2,None,-0.8716814159292036,0.0044247787610619,-0.8672566371681416,-0.8761061946902655,5.5,1.5,0.0130008459091186,0.003128170967102,2,2,0,0,0
1383,601,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k0_seed4_i1-v0,0,2,None,0.8716814159292036,0.0044247787610619,0.8761061946902655,0.8672566371681416,5.5,1.5,0.0130008459091186,0.003128170967102,2,0,0,2,0
1384,538,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/klr_k1_seed2_i0-v0,0,2,None,0.0619469026548672,0.9026548672566372,0.9646017699115044,-0.8407079646017699,7.0,2.0,0.0169770717620849,0.0040535926818847,2,1,0,1,0
1385,538,1,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed3_i1-v0,0,2,None,-0.0619469026548672,0.9026548672566372,0.8407079646017699,-0.9646017699115044,7.0,2.0,0.0169770717620849,0.0040535926818847,2,1,0,1,0
1386,1232,0,PursuitEvasion8x8-v0,PursuitEvasion8x8-v0/sp_seed3_i0-v0,0,2,None,-0.8672566371681416,0.0088495575221239,-0.8584070796460177,-0.8761061946902655,8.5,0.5,0.0193927288055419,0.001645803451538,2,2,0,0,0
